id,site,observer,date,day,month,year,date_format,juldate,start_time,timeformat,time_interval,species,species_format,dist1,dist2,dist3,dist4,dist5,total,detection,detection_format,temp,sky,wind,x,y,accuracy,location_notes,general_notes,,
freyfremd1-190-2014-5,freyfremd1,MANDY,7/9/2014,9,7,2014,7/9/2014,190,7:00,70,5,NOCA,noca,.,1,.,.,.,1,V,v,74,1,0,,,,,,,
freyfremd1-190-2014-5,freyfremd1,MANDY,7/9/2014,9,7,2014,7/9/2014,190,7:00,70,5,COGR,cogr,.,.,.,1,.,1,B,b,74,1,0,,,,,,,
freyfremd1-190-2014-5,freyfremd1,MANDY,7/9/2014,9,7,2014,7/9/2014,190,7:00,70,5,EUST,eust,.,2,.,.,.,2,B,b,74,1,0,,,,,,,
freyfremd1-190-2014-5,freyfremd1,MANDY,7/9/2014,9,7,2014,7/9/2014,190,7:00,70,5,BGGN,bggn,.,1,.,.,.,1,B,b,74,1,0,,,,,,,
gaetheamd1-157-2014-3,gaetheamd1,MANDY,6/6/2014,6,6,2014,6/6/2014,157,7:00,70,3,AMGO,amgo,.,.,.,.,1,1,A,a,60,1,0,,,,,,,
gaetheamd1-157-2014-3,gaetheamd1,MANDY,6/6/2014,6,6,2014,6/6/2014,157,7:00,70,3,AMRO,amro,.,.,.,1,.,1,A,a,60,1,0,,,,,,,
gaetheamd1-157-2014-3,gaetheamd1,MANDY,6/6/2014,6,6,2014,6/6/2014,157,7:00,70,3,HOSP,hosp,.,1,.,.,.,1,A,a,60,1,0,,,,,,,
gaetheamd1-157-2014-3,gaetheamd1,MANDY,6/6/2014,6,6,2014,6/6/2014,157,7:00,70,3,MODO,modo,.,2,.,.,.,2,B,b,60,1,0,,,,,,,
gaetheamd1-157-2014-3,gaetheamd1,MANDY,6/6/2014,6,6,2014,6/6/2014,157,7:00,70,3,NOCA,noca,.,.,.,.,1,1,A,a,60,1,0,,,,,,,
gaetheamd1-157-2014-3,gaetheamd1,MANDY,6/6/2014,6,6,2014,6/6/2014,157,7:00,70,3,GRCA,grca,.,1,.,.,.,1,B,b,60,1,0,,,,,,,
gaetheamd1-157-2014-2,gaetheamd1,MANDY,6/6/2014,6,6,2014,6/6/2014,157,7:00,70,2,ETTI,tuti,.,.,.,.,1,1,A,a,60,1,0,,,,,,,
gaetheamd1-157-2014-2,gaetheamd1,MANDY,6/6/2014,6,6,2014,6/6/2014,157,7:00,70,2,COGR,cogr,.,.,.,1,.,1,A,a,60,1,0,,,,,,,
gaetheamd1-157-2014-2,gaetheamd1,MANDY,6/6/2014,6,6,2014,6/6/2014,157,7:00,70,2,CHSP,chsp,.,.,.,1,.,1,A,a,60,1,0,,,,,,,
gaetheamd1-157-2014-2,gaetheamd1,MANDY,6/6/2014,6,6,2014,6/6/2014,157,7:00,70,2,GCFL,gcfl,.,.,.,.,1,1,A,a,60,1,0,,,,,,,
gaetheamd1-157-2014-2,gaetheamd1,MANDY,6/6/2014,6,6,2014,6/6/2014,157,7:00,70,2,DOWO,dowo,.,.,.,.,1,1,A,a,60,1,0,,,,,,,
gaetheamd1-157-2014-5,gaetheamd1,MANDY,6/6/2014,6,6,2014,6/6/2014,157,7:00,70,5,GRCA,grca,.,.,1,.,.,1,B,b,60,1,0,,,,,,,
gaetheamd1-157-2014-5,gaetheamd1,MANDY,6/6/2014,6,6,2014,6/6/2014,157,7:00,70,5,NOCA,noca,.,.,.,1,.,1,B,b,60,1,0,,,,,,,
galltermd1-207-2014-3,galltermd1,MANDY,7/26/2014,26,7,2014,7/26/2014,207,6:52,652,3,MODO,modo,.,.,1,.,1,2,A,a,72,3,0,,,,,,,
galltermd1-207-2014-3,galltermd1,MANDY,7/26/2014,26,7,2014,7/26/2014,207,6:52,652,3,NOCA,noca,.,2,.,2,.,4,B,b,72,3,0,,,,,,,
galltermd1-207-2014-3,galltermd1,MANDY,7/26/2014,26,7,2014,7/26/2014,207,6:52,652,3,AMRO,amro,.,.,.,1,.,1,A,a,72,3,0,,,,,,,
galltermd1-207-2014-3,galltermd1,MANDY,7/26/2014,26,7,2014,7/26/2014,207,6:52,652,3,TUTI,tuti,.,.,1,.,.,1,A,a,72,3,0,,,,,,,
galltermd1-207-2014-3,galltermd1,MANDY,7/26/2014,26,7,2014,7/26/2014,207,6:52,652,3,EAPH,eaph,.,.,.,1,.,1,A,a,72,3,0,,,,,,,
galltermd1-207-2014-3,galltermd1,MANDY,7/26/2014,26,7,2014,7/26/2014,207,6:52,652,3,WBNU,wbnu,.,.,1,.,.,1,A,a,72,3,0,,,,,,,
galltermd1-207-2014-2,galltermd1,MANDY,7/26/2014,26,7,2014,7/26/2014,207,6:52,652,2,COGR,cogr,.,.,1,.,.,1,A,a,72,3,0,,,,,,,
galltermd1-207-2014-5,galltermd1,MANDY,7/26/2014,26,7,2014,7/26/2014,207,6:52,652,5,AMRO,amro,1,.,.,.,.,1,B,b,72,3,0,,,,,,,
galltermd1-207-2014-5,galltermd1,MANDY,7/26/2014,26,7,2014,7/26/2014,207,6:52,652,5,HOFI,hofi,.,.,.,.,1,1,A,a,72,3,0,,,,,,,
galltermd1-207-2014-5,galltermd1,MANDY,7/26/2014,26,7,2014,7/26/2014,207,6:52,652,5,EWPE,eawp,.,.,.,1,.,1,A,a,72,3,0,,,,,,,
galltermd1-207-2014-5,galltermd1,MANDY,7/26/2014,26,7,2014,7/26/2014,207,6:52,652,5,AMGO,amgo,.,.,1,.,.,1,A,a,72,3,0,,,,,,,
galltermd1-207-2014-5,galltermd1,MANDY,7/26/2014,26,7,2014,7/26/2014,207,6:52,652,5,CARW,carw,.,.,.,1,.,1,A,a,72,3,0,,,,,,,
gochjoamd1-206-2014-3,gochjoamd1,BD,7/25/2014,25,7,2014,7/25/2014,206,7:02,72,3,NOCA,noca,.,.,.,1,.,1,A,a,61,0,0,,,,,,,
gochjoamd1-206-2014-3,gochjoamd1,BD,7/25/2014,25,7,2014,7/25/2014,206,7:02,72,3,WBNU,wbnu,.,.,.,.,1,1,A,a,61,0,0,,,,,,,
gochjoamd1-206-2014-3,gochjoamd1,BD,7/25/2014,25,7,2014,7/25/2014,206,7:02,72,3,FISP,fisp,.,.,.,1,.,1,A,a,61,0,0,,,,,,,
gochjoamd1-206-2014-3,gochjoamd1,BD,7/25/2014,25,7,2014,7/25/2014,206,7:02,72,3,CARW,carw,.,.,.,.,1,1,A,a,61,0,0,,,,,,,
gochjoamd1-206-2014-3,gochjoamd1,BD,7/25/2014,25,7,2014,7/25/2014,206,7:02,72,3,AMRO,amro,.,.,.,1,.,1,A,a,61,0,0,,,,,,,
gochjoamd1-206-2014-3,gochjoamd1,BD,7/25/2014,25,7,2014,7/25/2014,206,7:02,72,3,AMGO,amgo,.,.,.,.,1,1,A,a,61,0,0,,,,,,,
gochjoamd1-206-2014-3,gochjoamd1,BD,7/25/2014,25,7,2014,7/25/2014,206,7:02,72,3,HOWR,howr,.,1,.,.,.,1,A,a,61,0,0,,,,,,,
gochjoamd1-206-2014-3,gochjoamd1,BD,7/25/2014,25,7,2014,7/25/2014,206,7:02,72,3,BLJA,blja,.,.,.,1,.,1,A,a,61,0,0,,,,,,,
gochjoamd1-206-2014-3,gochjoamd1,BD,7/25/2014,25,7,2014,7/25/2014,206,7:02,72,3,RBWO,rbwo,.,.,.,.,1,1,A,a,61,0,0,,,,,,,
gochjoamd1-206-2014-3,gochjoamd1,BD,7/25/2014,25,7,2014,7/25/2014,206,7:02,72,3,CHSP,chsp,.,2,.,.,.,2,A,a,61,0,0,,,,,,,
gochjoamd1-206-2014-3,gochjoamd1,BD,7/25/2014,25,7,2014,7/25/2014,206,7:02,72,3,RTHU,rthu,.,1,.,.,.,1,V,v,61,0,0,,,,,,,
gochjoamd1-206-2014-3,gochjoamd1,BD,7/25/2014,25,7,2014,7/25/2014,206,7:02,72,3,AMCR,amcr,.,.,.,.,1,1,A,a,61,0,0,,,,,,,
gochjoamd1-206-2014-2,gochjoamd1,BD,7/25/2014,25,7,2014,7/25/2014,206,7:02,72,2,NOCA,noca,.,.,1,.,.,1,V,v,61,0,0,,,,,,,
gochjoamd1-206-2014-2,gochjoamd1,BD,7/25/2014,25,7,2014,7/25/2014,206,7:02,72,2,MODO,modo,.,.,1,.,.,1,B,b,61,0,0,,,,,,,
gochjoamd1-206-2014-2,gochjoamd1,BD,7/25/2014,25,7,2014,7/25/2014,206,7:02,72,2,HOFI,hofi,.,.,.,1,.,1,A,a,61,0,0,,,,,,,
gochjoamd1-206-2014-5,gochjoamd1,BD,7/25/2014,25,7,2014,7/25/2014,206,7:02,72,5,CHSP,chsp,.,.,1,.,.,1,A,a,61,0,0,,,,,,,
gochjoamd1-206-2014-5,gochjoamd1,BD,7/25/2014,25,7,2014,7/25/2014,206,7:02,72,5,NOCA,noca,.,.,1,.,.,1,A,a,61,0,0,,,,,,,
gochjoamd1-206-2014-5,gochjoamd1,BD,7/25/2014,25,7,2014,7/25/2014,206,7:02,72,5,MODO,modo,.,.,2,.,.,2,V,v,61,0,0,,,,,,,
gomekarmd1-204-2014-3,gomekarmd1,BD,7/23/2014,23,7,2014,7/23/2014,204,7:12,712,3,AMRO,amro,.,.,.,1,.,1,A,a,73,0,1,,,,,"DATE 7/23/14 ON BANDING SHEET AND POINT COUNT SHEET, FIXED -RZ",,
gomekarmd1-204-2014-3,gomekarmd1,BD,7/23/2014,23,7,2014,7/23/2014,204,7:12,712,3,RBWO,rbwo,.,.,1,1,.,2,A,a,73,0,1,,,,,,,
gomekarmd1-204-2014-3,gomekarmd1,BD,7/23/2014,23,7,2014,7/23/2014,204,7:12,712,3,CARW,carw,.,.,.,1,1,2,A,a,73,0,1,,,,,,,
gomekarmd1-204-2014-3,gomekarmd1,BD,7/23/2014,23,7,2014,7/23/2014,204,7:12,712,3,DOWO,dowo,.,.,.,1,.,1,A,a,73,0,1,,,,,,,
gomekarmd1-204-2014-3,gomekarmd1,BD,7/23/2014,23,7,2014,7/23/2014,204,7:12,712,3,HOWR,howr,2,.,.,2,.,4,B,b,73,0,1,,,,,,,
gomekarmd1-204-2014-3,gomekarmd1,BD,7/23/2014,23,7,2014,7/23/2014,204,7:12,712,3,NOCA,noca,.,.,.,1,.,1,A,a,73,0,1,,,,,,,
gomekarmd1-204-2014-3,gomekarmd1,BD,7/23/2014,23,7,2014,7/23/2014,204,7:12,712,3,BLJA,blja,.,.,.,1,.,1,A,a,73,0,1,,,,,,,
gomekarmd1-204-2014-3,gomekarmd1,BD,7/23/2014,23,7,2014,7/23/2014,204,7:12,712,3,COGR,cogr,.,.,.,.,2,2,V,v,73,0,1,,,,,,,
gomekarmd1-204-2014-2,gomekarmd1,BD,7/23/2014,23,7,2014,7/23/2014,204,7:12,712,2,ETTI,tuti,.,.,.,.,1,1,A,a,73,0,1,,,,,,,
gomekarmd1-204-2014-2,gomekarmd1,BD,7/23/2014,23,7,2014,7/23/2014,204,7:12,712,2,WBNU,wbnu,.,.,.,2,.,2,A,a,73,0,1,,,,,,,
gomekarmd1-204-2014-2,gomekarmd1,BD,7/23/2014,23,7,2014,7/23/2014,204,7:12,712,2,GRCA,grca,.,.,.,1,.,1,A,a,73,0,1,,,,,,,
gomekarmd1-204-2014-5,gomekarmd1,BD,7/23/2014,23,7,2014,7/23/2014,204,7:12,712,5,CACH,cach,.,.,1,.,.,1,A,a,73,0,1,,,,,,,
gomekarmd1-204-2014-5,gomekarmd1,BD,7/23/2014,23,7,2014,7/23/2014,204,7:12,712,5,RBWO,rbwo,.,.,.,.,2,2,B,b,73,0,1,,,,,,,
gomekarmd1-204-2014-5,gomekarmd1,BD,7/23/2014,23,7,2014,7/23/2014,204,7:12,712,5,MODO,modo,.,1,1,.,.,2,B,b,73,0,1,,,,,,,
gomekarmd1-204-2014-5,gomekarmd1,BD,7/23/2014,23,7,2014,7/23/2014,204,7:12,712,5,NOCA,noca,.,1,.,.,.,1,B,b,73,0,1,,,,,,,
gomekarmd1-204-2014-5,gomekarmd1,BD,7/23/2014,23,7,2014,7/23/2014,204,7:12,712,5,SOSP,sosp,.,.,.,.,1,1,A,a,73,0,1,,,,,,,
gomekarmd1-204-2014-5,gomekarmd1,BD,7/23/2014,23,7,2014,7/23/2014,204,7:12,712,5,AMRO,amro,.,.,.,3,.,3,V,v,73,0,1,,,,,,,
gorocardc1-192-2014-3,gorocardc1,MANDY,7/11/2014,11,7,2014,7/11/2014,192,6:56,656,3,HOSP,hosp,.,6,.,.,.,6,V,v,72,0,0,,,,,DATE 7/11/14 ON BANDING SHEET BUT 6/11/14 ON POINT COUNT SHEET,,
gorocardc1-192-2014-3,gorocardc1,MANDY,7/11/2014,11,7,2014,7/11/2014,192,6:56,656,3,BHCO,bhco,.,3,.,.,.,3,V,v,72,0,0,,,,,,,
gorocardc1-192-2014-3,gorocardc1,MANDY,7/11/2014,11,7,2014,7/11/2014,192,6:56,656,3,RTHU,rthu,.,1,.,.,.,1,V,v,72,0,0,,,,,,,
gorocardc1-192-2014-3,gorocardc1,MANDY,7/11/2014,11,7,2014,7/11/2014,192,6:56,656,3,NOCA,noca,.,2,.,.,.,2,V,v,72,0,0,,,,,,,
gorocardc1-192-2014-3,gorocardc1,MANDY,7/11/2014,11,7,2014,7/11/2014,192,6:56,656,3,BLJA,blja,.,.,.,1,.,1,V,v,72,0,0,,,,,,,
gorocardc1-192-2014-3,gorocardc1,MANDY,7/11/2014,11,7,2014,7/11/2014,192,6:56,656,3,SOSP,sosp,.,.,.,.,1,1,V,v,72,0,0,,,,,,,
gorocardc1-192-2014-3,gorocardc1,MANDY,7/11/2014,11,7,2014,7/11/2014,192,6:56,656,3,TUTI,tuti,.,.,1,.,.,1,A,a,72,0,0,,,,,,,
gorocardc1-192-2014-3,gorocardc1,MANDY,7/11/2014,11,7,2014,7/11/2014,192,6:56,656,3,EWPE,eawp,.,.,.,1,.,1,A,a,72,0,0,,,,,,,
gorocardc1-192-2014-3,gorocardc1,MANDY,7/11/2014,11,7,2014,7/11/2014,192,6:56,656,3,DOWO,dowo,.,.,.,1,.,1,A,a,72,0,0,,,,,,,
gorocardc1-192-2014-3,gorocardc1,MANDY,7/11/2014,11,7,2014,7/11/2014,192,6:56,656,3,RBWO,rbwo,.,.,1,.,.,1,A,a,72,0,0,,,,,,,
gorocardc1-192-2014-2,gorocardc1,MANDY,7/11/2014,11,7,2014,7/11/2014,192,6:56,656,2,RBWO,rbwo,1,.,.,.,.,1,V,v,72,0,0,,,,,,,
gorocardc1-192-2014-2,gorocardc1,MANDY,7/11/2014,11,7,2014,7/11/2014,192,6:56,656,2,NOCA,noca,.,1,.,.,.,1,V,v,72,0,0,,,,,,,
gorocardc1-192-2014-2,gorocardc1,MANDY,7/11/2014,11,7,2014,7/11/2014,192,6:56,656,2,EUST,eust,.,.,3,.,.,3,V,v,72,0,0,,,,,,,
gorocardc1-192-2014-5,gorocardc1,MANDY,7/11/2014,11,7,2014,7/11/2014,192,6:56,656,5,DOWO,dowo,.,.,1,.,.,1,A,a,72,0,0,,,,,,,
gorocardc1-192-2014-5,gorocardc1,MANDY,7/11/2014,11,7,2014,7/11/2014,192,6:56,656,5,AMRO,amro,.,.,.,1,.,1,A,a,72,0,0,,,,,,,
gorocardc1-192-2014-5,gorocardc1,MANDY,7/11/2014,11,7,2014,7/11/2014,192,6:56,656,5,COGR,cogr,.,2,.,.,.,2,B,b,72,0,0,,,,,,,
gorocardc1-192-2014-5,gorocardc1,MANDY,7/11/2014,11,7,2014,7/11/2014,192,6:56,656,5,MODO,modo,.,1,.,.,.,1,V,v,72,0,0,,,,,,,
gorocardc1-192-2014-5,gorocardc1,MANDY,7/11/2014,11,7,2014,7/11/2014,192,6:56,656,5,HOFI,hofi,.,6,.,.,.,6,V,v,72,0,0,,,,,,,
hamimarmd1-174-2014-3,hamimarmd1,MANDY,6/23/2014,23,6,2014,6/23/2014,174,7:03,73,3,CARW,carw,.,.,.,1,.,1,A,a,78,0,0,,,,,,,
hamimarmd1-174-2014-3,hamimarmd1,MANDY,6/23/2014,23,6,2014,6/23/2014,174,7:03,73,3,AMCR,amcr,.,.,.,.,1,1,A,a,78,0,0,,,,,,,
hamimarmd1-174-2014-3,hamimarmd1,MANDY,6/23/2014,23,6,2014,6/23/2014,174,7:03,73,3,HOSP,hosp,.,.,2,.,.,2,A,a,78,0,0,,,,,,,
hamimarmd1-174-2014-3,hamimarmd1,MANDY,6/23/2014,23,6,2014,6/23/2014,174,7:03,73,3,OSPR,ospr,.,.,4,.,.,4,B,b,78,0,0,,,,,,,
hamimarmd1-174-2014-3,hamimarmd1,MANDY,6/23/2014,23,6,2014,6/23/2014,174,7:03,73,3,AMGO,amgo,.,.,1,.,.,1,A,a,78,0,0,,,,,,,
hamimarmd1-174-2014-3,hamimarmd1,MANDY,6/23/2014,23,6,2014,6/23/2014,174,7:03,73,3,DOWO,dowo,.,.,.,.,1,1,A,a,78,0,0,,,,,,,
hamimarmd1-174-2014-2,hamimarmd1,MANDY,6/23/2014,23,6,2014,6/23/2014,174,7:03,73,2,NOCA,noca,.,.,.,.,1,1,A,a,78,0,0,,,,,,,
hamimarmd1-174-2014-2,hamimarmd1,MANDY,6/23/2014,23,6,2014,6/23/2014,174,7:03,73,2,GCFL,gcfl,.,.,.,.,1,1,A,a,78,0,0,,,,,,,
hamimarmd1-174-2014-5,hamimarmd1,MANDY,6/23/2014,23,6,2014,6/23/2014,174,7:03,73,5,CAEG,unknown,.,.,.,.,1,1,A,a,78,0,0,,,,,,,
hamimarmd1-174-2014-5,hamimarmd1,MANDY,6/23/2014,23,6,2014,6/23/2014,174,7:03,73,5,MALL,mall,.,.,.,4,.,4,V,v,78,0,0,,,,,,,
hamimarmd1-174-2014-5,hamimarmd1,MANDY,6/23/2014,23,6,2014,6/23/2014,174,7:03,73,5,BLJA,blja,.,.,1,.,.,1,A,a,78,0,0,,,,,,,
hamimarmd1-174-2014-5,hamimarmd1,MANDY,6/23/2014,23,6,2014,6/23/2014,174,7:03,73,5,MODO,modo,.,.,2,.,.,2,B,b,78,0,0,,,,,,,
hamimarmd1-174-2014-5,hamimarmd1,MANDY,6/23/2014,23,6,2014,6/23/2014,174,7:03,73,5,TUTI,tuti,.,.,1,.,.,1,A,a,78,0,0,,,,,,,
hamimarmd1-174-2014-5,hamimarmd1,MANDY,6/23/2014,23,6,2014,6/23/2014,174,7:03,73,5,HOSP,hosp,.,.,2,.,.,2,B,b,78,0,0,,,,,,,
hamimarmd1-174-2014-5,hamimarmd1,MANDY,6/23/2014,23,6,2014,6/23/2014,174,7:03,73,5,NOCA,noca,.,.,.,1,.,1,B,b,78,0,0,,,,,,,
hamimarmd1-174-2014-5,hamimarmd1,MANDY,6/23/2014,23,6,2014,6/23/2014,174,7:03,73,5,CACH,cach,.,.,.,1,.,1,A,a,78,0,0,,,,,,,
hawnjanva1-206-2014-3,hawnjanva1,MANDY,7/25/2014,25,7,2014,7/25/2014,206,6:57,657,3,NOCA,noca,.,2,.,1,.,3,B,b,.,.,.,,,,,,,
hawnjanva1-206-2014-3,hawnjanva1,MANDY,7/25/2014,25,7,2014,7/25/2014,206,6:57,657,3,BLJA,blja,.,.,.,2,.,2,A,a,.,.,.,,,,,,,
hawnjanva1-206-2014-3,hawnjanva1,MANDY,7/25/2014,25,7,2014,7/25/2014,206,6:57,657,3,HOWR,howr,.,.,.,.,1,1,A,a,.,.,.,,,,,,,
hawnjanva1-206-2014-3,hawnjanva1,MANDY,7/25/2014,25,7,2014,7/25/2014,206,6:57,657,3,TUTI,tuti,.,1,.,.,.,1,V,v,.,.,.,,,,,,,
hawnjanva1-206-2014-3,hawnjanva1,MANDY,7/25/2014,25,7,2014,7/25/2014,206,6:57,657,3,MODO,modo,.,.,1,1,.,2,B,b,.,.,.,,,,,,,
hawnjanva1-206-2014-3,hawnjanva1,MANDY,7/25/2014,25,7,2014,7/25/2014,206,6:57,657,3,WBNU,wbnu,.,1,2,.,.,3,B,b,.,.,.,,,,,,,
hawnjanva1-206-2014-3,hawnjanva1,MANDY,7/25/2014,25,7,2014,7/25/2014,206,6:57,657,3,CACH,cach,.,.,.,1,.,1,A,a,.,.,.,,,,,,,
hawnjanva1-206-2014-3,hawnjanva1,MANDY,7/25/2014,25,7,2014,7/25/2014,206,6:57,657,3,SOSP,sosp,.,.,.,.,1,1,A,a,.,.,.,,,,,,,
hawnjanva1-206-2014-3,hawnjanva1,MANDY,7/25/2014,25,7,2014,7/25/2014,206,6:57,657,3,HOFI,hofi,.,2,.,.,.,2,B,b,.,.,.,,,,,,,
hawnjanva1-206-2014-3,hawnjanva1,MANDY,7/25/2014,25,7,2014,7/25/2014,206,6:57,657,3,GRCA,grca,.,1,.,.,.,1,V,v,.,.,.,,,,,,,
hawnjanva1-206-2014-3,hawnjanva1,MANDY,7/25/2014,25,7,2014,7/25/2014,206,6:57,657,3,CARW,carw,.,.,.,.,1,1,A,a,.,.,.,,,,,,,
hawnjanva1-206-2014-2,hawnjanva1,MANDY,7/25/2014,25,7,2014,7/25/2014,206,6:57,657,2,AMGO,amgo,.,.,.,2,.,2,A,a,.,.,.,,,,,,,
hawnjanva1-206-2014-5,hawnjanva1,MANDY,7/25/2014,25,7,2014,7/25/2014,206,6:57,657,5,NOFL,nofl,.,.,.,.,1,1,A,a,.,.,.,,,,,,,
hawnjanva1-206-2014-5,hawnjanva1,MANDY,7/25/2014,25,7,2014,7/25/2014,206,6:57,657,5,CHSP,chsp,.,1,.,.,.,1,V,v,.,.,.,,,,,,,
hawnjanva1-206-2014-5,hawnjanva1,MANDY,7/25/2014,25,7,2014,7/25/2014,206,6:57,657,5,CARW,carw,1,.,.,.,.,1,B,b,.,.,.,,,,,,,
hawnjanva1-206-2014-5,hawnjanva1,MANDY,7/25/2014,25,7,2014,7/25/2014,206,6:57,657,5,HOSP,hosp,.,2,.,.,.,2,V,v,.,.,.,,,,,,,
hawnjanva1-206-2014-5,hawnjanva1,MANDY,7/25/2014,25,7,2014,7/25/2014,206,6:57,657,5,DOWO,dowo,.,1,.,1,.,2,A,a,.,.,.,,,,,,,
hawnjanva1-206-2014-5,hawnjanva1,MANDY,7/25/2014,25,7,2014,7/25/2014,206,6:57,657,5,CACH,cach,.,1,.,.,.,1,V,v,.,.,.,,,,,,,
hawnjanva1-206-2014-5,hawnjanva1,MANDY,7/25/2014,25,7,2014,7/25/2014,206,6:57,657,5,AMRO,amro,.,.,.,1,.,1,V,v,.,.,.,,,,,,,
hawnjanva1-206-2014-5,hawnjanva1,MANDY,7/25/2014,25,7,2014,7/25/2014,206,6:57,657,5,HAWO,hawo,.,1,.,.,.,1,V,v,.,.,.,,,,,,,
horobonva1-202-2014-3,horobonva1,MANDY,7/21/2014,21,7,2014,7/21/2014,202,7:02,72,3,AMCR,amcr,.,.,.,.,2,2,A,a,78,3,0,,,,,,,
horobonva1-202-2014-3,horobonva1,MANDY,7/21/2014,21,7,2014,7/21/2014,202,7:02,72,3,HOSP,hosp,.,4,.,.,.,4,B,b,78,3,0,,,,,,,
horobonva1-202-2014-3,horobonva1,MANDY,7/21/2014,21,7,2014,7/21/2014,202,7:02,72,3,EABL,eabl,.,1,.,1,.,2,B,b,78,3,0,,,,,,,
horobonva1-202-2014-3,horobonva1,MANDY,7/21/2014,21,7,2014,7/21/2014,202,7:02,72,3,NOCA,noca,.,2,2,.,.,4,B,b,78,3,0,,,,,,,
horobonva1-202-2014-3,horobonva1,MANDY,7/21/2014,21,7,2014,7/21/2014,202,7:02,72,3,WBNU,wbnu,.,.,2,.,.,2,A,a,78,3,0,,,,,,,
horobonva1-202-2014-3,horobonva1,MANDY,7/21/2014,21,7,2014,7/21/2014,202,7:02,72,3,AMGO,amgo,.,5,.,.,.,5,B,b,78,3,0,,,,,,,
horobonva1-202-2014-2,horobonva1,MANDY,7/21/2014,21,7,2014,7/21/2014,202,7:02,72,2,EAKI,eaki,.,.,.,.,2,2,V,v,78,3,0,,,,,,,
horobonva1-202-2014-2,horobonva1,MANDY,7/21/2014,21,7,2014,7/21/2014,202,7:02,72,2,TUTI,tuti,.,.,.,.,1,1,A,a,78,3,0,,,,,,,
horobonva1-202-2014-2,horobonva1,MANDY,7/21/2014,21,7,2014,7/21/2014,202,7:02,72,2,CHSP,chsp,.,.,.,1,.,1,A,a,78,3,0,,,,,,,
horobonva1-202-2014-2,horobonva1,MANDY,7/21/2014,21,7,2014,7/21/2014,202,7:02,72,2,CACH,cach,.,.,.,.,1,1,A,a,78,3,0,,,,,,,
horobonva1-202-2014-5,horobonva1,MANDY,7/21/2014,21,7,2014,7/21/2014,202,7:02,72,5,HOFI,hofi,.,2,.,.,.,2,V,v,78,3,0,,,,,,,
horobonva1-202-2014-5,horobonva1,MANDY,7/21/2014,21,7,2014,7/21/2014,202,7:02,72,5,EAWO,unknown,.,.,.,.,1,1,A,a,78,3,0,,,,,,,
horobonva1-202-2014-5,horobonva1,MANDY,7/21/2014,21,7,2014,7/21/2014,202,7:02,72,5,AMRO,amro,.,.,.,.,1,1,A,a,78,3,0,,,,,,,
horobonva1-202-2014-5,horobonva1,MANDY,7/21/2014,21,7,2014,7/21/2014,202,7:02,72,5,RWBL,rwbl,.,.,.,.,1,1,A,a,78,3,0,,,,,,,
horobonva1-202-2014-5,horobonva1,MANDY,7/21/2014,21,7,2014,7/21/2014,202,7:02,72,5,BLJA,blja,.,.,.,1,.,1,A,a,78,3,0,,,,,,,
horobonva1-202-2014-5,horobonva1,MANDY,7/21/2014,21,7,2014,7/21/2014,202,7:02,72,5,SOSP,sosp,.,.,.,.,1,1,A,a,78,3,0,,,,,,,
huntdavmd2-172-2014-3,huntdavmd2,MANDY,6/21/2014,21,6,2014,6/21/2014,172,7:10,710,3,MODO,modo,.,.,1,.,.,1,A,a,76,3,0,,,,,,,
huntdavmd2-172-2014-3,huntdavmd2,MANDY,6/21/2014,21,6,2014,6/21/2014,172,7:10,710,3,AMRO,amro,.,.,.,1,.,1,A,a,76,3,0,,,,,,,
huntdavmd2-172-2014-3,huntdavmd2,MANDY,6/21/2014,21,6,2014,6/21/2014,172,7:10,710,3,COGR,cogr,.,.,1,.,.,1,A,a,76,3,0,,,,,,,
huntdavmd2-172-2014-3,huntdavmd2,MANDY,6/21/2014,21,6,2014,6/21/2014,172,7:10,710,3,WBNU,wbnu,.,1,.,.,.,1,A,a,76,3,0,,,,,,,
huntdavmd2-172-2014-3,huntdavmd2,MANDY,6/21/2014,21,6,2014,6/21/2014,172,7:10,710,3,GRCA,grca,.,.,1,.,.,1,A,a,76,3,0,,,,,,,
huntdavmd2-172-2014-3,huntdavmd2,MANDY,6/21/2014,21,6,2014,6/21/2014,172,7:10,710,3,NOMO,nomo,.,.,.,1,.,1,A,a,76,3,0,,,,,,,
huntdavmd2-172-2014-3,huntdavmd2,MANDY,6/21/2014,21,6,2014,6/21/2014,172,7:10,710,3,HOSP,hosp,.,.,2,.,.,2,A,a,76,3,0,,,,,,,
huntdavmd2-172-2014-3,huntdavmd2,MANDY,6/21/2014,21,6,2014,6/21/2014,172,7:10,710,3,DOWO,dowo,.,.,.,1,.,1,A,a,76,3,0,,,,,,,
huntdavmd2-172-2014-2,huntdavmd2,MANDY,6/21/2014,21,6,2014,6/21/2014,172,7:10,710,2,AMRO,amro,.,2,.,.,.,2,B,b,76,3,0,,,,,,,
huntdavmd2-172-2014-2,huntdavmd2,MANDY,6/21/2014,21,6,2014,6/21/2014,172,7:10,710,2,CACH,cach,.,.,1,.,.,1,B,b,76,3,0,,,,,,,
huntdavmd2-172-2014-2,huntdavmd2,MANDY,6/21/2014,21,6,2014,6/21/2014,172,7:10,710,2,CARW,carw,.,.,1,.,.,1,A,a,76,3,0,,,,,,,
